video_id,title,duration,date,playlist_name,dict_sentiment,best_date,view_count,like_count,sentimentr_score,finbert_score,ollama_score
2r78w7MOT4E,"Markets Brace for US Inflation, China Data Dump | Bloomberg: The China Show 8/12/2024",5225.465,NA,Bloomberg The China Show,-0.436619718309859,2024-08-12T05:07:43Z,16548,165,0.0927930164838528,0.124673277139664,0.2
2s0MAGpSytY,Bloomberg Markets: The Close 01/26/2024,5475.90199999999,NA,Bloomberg The Close (Full Shows),-0.325779036827195,2024-01-27T00:10:22Z,27430,174,0.0969910729422479,0.00828593969345092,0.5
2tICOd4WdK4,CPI Hot | Bloomberg Surveillance 10/31/2022,7392.408,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.608617594254937,2022-10-31T17:56:46Z,36298,133,0.0381644907385424,0.21258257329464,0.2
2tju4Ud_Cv4,China Stocks Open 2025 Lower After PMI Miss | Bloomberg: The China Show 01/02/2025,5188.13200000001,NA,Bloomberg The China Show,-0.293706293706294,2025-01-02T05:19:22Z,11377,145,0.0621663817266864,0.0756121575832367,-0.4
2vrtHpUC3Vw,Bloomberg Surveillance 12/31/2024,6303.554,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.0935672514619883,2024-12-31T16:18:01Z,21299,143,0.0980540082936249,0.713965818285942,0.4
2zj1jPiVZcI,"China's DeepSeek AI Rocks Global Tech Stocks, Bitcoin Slips Below $100K | The Opening Trade 01/27",5677.56899999983,NA,The Opening Trade,-0.410788381742739,2025-01-27T12:16:21Z,7051,82,0.0393279483267398,0.193731922656298,-0.6
3-9ijRtv5Yg,Bloomberg Surveillance 04/04/2025,8765.71799999968,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.704194260485651,2025-04-04T16:32:52Z,17147,211,0.00905510926509878,0.155913501977921,-0.7
32ibEHoFuwc,"The Path to 2% | Bloomberg Surveillance | May 8, 2024",19281.756,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.51131221719457,2024-05-08T19:37:11Z,19157,71,0.179070198114746,0.643485199660063,0.2
3488Mu6PCkE,"Trump 2.0 and the Fed | Bloomberg Surveillance | November 7, 2024",18303.2979999999,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.211640211640212,2024-11-07T19:17:16Z,3858,13,0.183572091976889,0.848742209374905,0.4
34iwkhAyyLk,"Holiday Travel Trouble | Bloomberg Surveillance | December 24, 2024",18101.857,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.414043583535109,2024-12-24T19:47:34Z,4332,52,0.147151252998966,0.808194145560265,0.4
373zvEywRNw,Bloomberg Surveillance 11/17/2023,8774.77099999969,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.336065573770492,2023-11-17T18:27:14Z,36151,194,0.0358340779065269,0.872840233147144,0.2
37PWy-XFLU4,Trump Says Tariff Policy Won’t Be Pared Back | Bloomberg: The Asia Trade 1/7/25,5241.90999999999,NA,The Asia Trade,-0.476584022038567,2025-01-07T03:41:36Z,24781,96,0.0669758740490417,0.0656748879700899,0.2
38PROCK8xbA,Bloomberg Open Interest 09/25/2024,5261.74299999986,NA,Bloomberg Open Interest,-0.343589743589744,2024-09-25T18:02:46Z,3794,26,0.0714338660648201,0.380152255296707,0.2
3BHkUUJMEII,Playing the 'Pain Trade' | Bloomberg Surveillance 06/07/23,17384.244,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.435684647302905,2023-06-07T17:51:17Z,35342,140,0.133386635923454,0.800129987299442,0.2
3FD5xJsbd64,"Climate Concerns | Bloomberg Surveillance | May 29, 2024",18816.1230000001,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.477386934673367,2024-05-30T11:38:22Z,12351,57,0.246867781723516,0.855156630277634,0.2
3HfyPM_HIUc,"Inflation Insight: Bloomberg Surveillance - April 11, 2024",19817.326,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.519607843137255,2024-04-11T19:48:13Z,25306,103,0.14694344790706,0.731282360851765,0.2
3LWHwttq9nI,Trump Vows Tariffs to Hit Saturday | Bloomberg: The Close 01/31/2025,6071.39099999983,NA,Bloomberg The Close (Full Shows),-0.241106719367589,2025-01-31T23:44:13Z,31950,213,0.0634935673983837,0.0756192598491907,-0.7
3S6L87epFJk,Start of the 2nd Quarter | Bloomberg Markets: The Close 04/01/2024,5158.42799999999,NA,Bloomberg The Close (Full Shows),-0.15527950310559,2024-04-01T23:17:24Z,14805,128,0.119637290612861,0.298938363790512,0.5
3UP0IJo3wJ0,"CPI Prelude | Bloomberg Surveillance | December 10, 2024",18207.8299999999,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.431924882629108,2024-12-10T18:25:16Z,3402,12,0.186372860276402,0.858189940452576,0.2
3XzP8z-Q854,Bloomberg Open Interest 01/08/2025,4931.303,NA,Bloomberg Open Interest,-0.285714285714286,2025-01-08T18:28:45Z,3338,31,0.100803598500516,0.107599467039108,0.2
3aePsNdgl40,Trump's Tariff Warning; Arab Plan on Gaza | Horizons Middle East & Africa 03/05/2025,3404.409,NA,"Horizons Middle East, Africa",-0.485714285714286,2025-03-05T09:42:24Z,2519,30,0.0611970776881312,0.415443643927574,0.2
3bjw_eiJ1Ao,Bloomberg Open Interest 08/30/2024,5013.2209999999905,NA,Bloomberg Open Interest,-0.404844290657439,2024-08-30T18:16:11Z,4843,44,0.0936865549813012,-0.473018258810043,0.4
3bwwNNMCa-U,Bloomberg Open Interest 02/03/2025,4962.029,NA,Bloomberg Open Interest,-0.505703422053232,2025-02-03T20:07:29Z,7179,66,0.0574681518332711,0.0291670989245176,-0.7
3cV-FD9jhO0,Bloomberg Markets: The Close 02/07/2024,5171.204,NA,Bloomberg The Close (Full Shows),-0.108843537414966,2024-02-08T01:18:47Z,19472,138,0.131816380956063,-0.0137989819049835,0.5
3dgZ_TU4Da4,Jobs Data Exceeds Expectations | Bloomberg Markets: The Close 06/07/2024,5396.53799999985,NA,Bloomberg The Close (Full Shows),-0.212121212121212,2024-06-08T00:16:08Z,16159,178,0.069724521054974,0.308714054524899,0.2
3i1x01-7KI4,Horizons Middle East & Africa 12/12/2024,5120.212,NA,"Horizons Middle East, Africa",-0.417910447761194,2024-12-12T08:45:03Z,2710,14,0.0645996539611542,0.336387649178505,0.3
3iRwsq0JGKQ,Asia Follows US Rebound Amid Lackluster Tech Earnings | Bloomberg: The Asia Trade 2/6/25,5178.287,NA,The Asia Trade,-0.322368421052632,2025-02-06T03:59:59Z,4553,73,0.0717298814909718,-0.0295460522174835,0.2
3jPF4TStBvE,What happens to markets after they hit a high? |  The Close 01/25/04,5297.40299999999,NA,Bloomberg The Close (Full Shows),-0.393939393939394,2024-01-25T23:57:53Z,12322,103,0.107525417951196,-0.0620283186435699,0.7
3nvw3r8GHEo,Bloomberg Surveillance 05/08/2024,17437.227,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.527824620573356,2024-05-08T15:47:17Z,19360,127,0.085546635351216,0.687625162303448,0.2
3oH0VXOURj8,Carney to Succeed Trudeau as Canada PM | Bloomberg: The Asia Trade 3/10/25,5256.581,NA,The Asia Trade,-0.382857142857143,2025-03-10T03:22:16Z,39065,283,0.0816663892718131,0.0247695595026016,-0.4
3oZOMgK8U-M,Bloomberg Open Interest 10/07/2024,4864.171,NA,Bloomberg Open Interest,-0.236245954692557,2024-10-07T17:03:42Z,4089,46,0.09538828766725,0.388710185885429,0.2
3pXhvsqsWKY,"PCE Day | Bloomberg Surveillance | September 27, 2024",19510.48,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.435079726651481,2024-09-27T18:10:32Z,5676,37,0.156727411858065,0.884280372411013,0.2
3qi4aGNOO-Y,"Tech Sells Off and Europe Pivots | Bloomberg Surveillance | March 6, 2025",18154.925,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.451371571072319,2025-03-06T18:22:44Z,2772,39,0.126144346846406,0.868857651948929,0.2
3uYIVIMPA3w,Biden Under Pressure; Xi & Putin Hail Ties | Bloomberg: The China Show 7/4/2024,5063.07500000001,NA,Bloomberg The China Show,-0.174825174825175,2024-07-04T05:16:14Z,9467,60,0.124705221737555,-0.219938829541206,0.5
3wxveU-0NjY,Credit Suisse Fallout | Bloomberg Surveillance 03/20/2023,8669.8399999997,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.685300207039337,2023-03-20T18:01:36Z,56927,284,0.0207716668807587,0.0559303238987923,0.2
3yS85Ehhfhw,Traders in Limbo as US Fuels Tariff Uncertainty | Bloomberg: The Asia Trade 4/2/25,5178.947,NA,The Asia Trade,-0.473354231974922,2025-04-02T03:59:55Z,5585,50,0.0534933577729401,-0.343368649482727,0.4
409ubrUqWBk,Israel Steps Up Attacks on Syria | Horizons Middle East & Africa 12/11/2024,5068.403,NA,"Horizons Middle East, Africa",-0.60128617363344,2024-12-11T08:16:06Z,4201,36,0.0403919635424716,0.216431222856045,0.2
40A9RWuseWM,"Election Market Impact | Bloomberg Surveillance | October 25, 2024",19645.496,"| October 25, 2024",Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.322834645669291,2024-10-25T17:09:31Z,8560,30,0.16892715151414,0.857649210840464,0.3
40hvEuzbkRk,"French Markets Digest Barnier’s Budget, Elon Musk Unveils Tesla Robotaxi | The Opening Trade 10/11",5650.55499999984,NA,The Opening Trade,-0.503649635036496,2024-10-11T10:58:10Z,2783,23,0.0307786576980547,0.663844384253025,0.2
41Z_J_KXxP0,"Grim Mideast Milestone | Bloomberg Surveillance | October 7, 2024",18288.531,"| October 7, 2024",Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.425587467362924,2024-10-07T17:06:57Z,2626,17,0.125492808447014,0.400862544775009,0.2
43iQJLJTo9w,Turnaround Tuesday | Bloomberg: The Close 8/06/2024,5419.49699999984,NA,Bloomberg The Close (Full Shows),-0.471830985915493,2024-08-07T01:55:55Z,9343,67,0.0324042966843708,0.190472327172756,0.2
45gW6772Cxs,"Trump's Reciprocal Tariffs and Putin's World | Bloomberg Surveillance | February 13, 2025",17570.455,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.363636363636364,2025-02-13T17:55:36Z,1485,18,0.162147356953116,0.867405373603106,0.2
4C28T-UQ2sA,China Evergrande Accused of $78 Billion Fraud | Bloomberg: The China Show 3/19/2024,5134.95,NA,Bloomberg The China Show,-0.311475409836066,2024-03-19T06:16:59Z,14261,96,0.0961125231116899,0.63005168735981,0.2
4FffDJRpdGA,Japan’s Inflation Slows for First Time Since April | Bloomberg: The Asia Trade 10/18/24,5253.10200000001,NA,The Asia Trade,-0.165714285714286,2024-10-18T03:50:41Z,3844,73,0.0887130154976222,-0.0443353354930878,0.2
4IOOYGcugLk,"Israeli Troops Move Into Lebanon, US Dockworkers' Strike Shuts Ports | The Opening Trade 10/01",5816.69699999982,NA,The Opening Trade,-0.306772908366534,2024-10-01T13:11:19Z,1828,23,0.0268820002794569,0.557954967021942,0.2
4JpyuJWh0oA,Bloomberg Markets: The Close 01/08/2023,7626.34999999999,NA,Bloomberg The Close (Full Shows),-0.316831683168317,2024-01-09T02:28:03Z,17545,110,0.10378404218315,0.012347299605608,0.7
4LXstuG0GDk,Putin Pushes Back; Israel Vows More Strikes | Horizons Middle East & Africa 03/19/2025,5105.14900000001,NA,"Horizons Middle East, Africa",-0.388535031847134,2025-03-19T10:12:55Z,1552,31,0.0702029553306011,0.0390207022428513,0.2
4Leqm0ViFrY,China's Property Crisis Hits Its Biggest Banks | Bloomberg: The China Show 3/28/2024,5115.182,NA,Bloomberg The China Show,-0.328467153284672,2024-03-28T05:32:54Z,20859,188,0.121470142204095,-0.0516262054443359,-0.5
4Lr6kXPvAew,Bloomberg Surveillance 09/23/2024,8760.7739999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.431492842535787,2024-09-23T15:47:28Z,19201,102,0.0318901229073563,0.70742791891098,0.2
4Q5WWmuQNfo,"Prepping for Powell | Bloomberg Surveillance | August 22, 2024",18928.5949999999,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.512304250559284,2024-08-22T17:49:34Z,6845,28,0.187081650748192,0.848501209169626,0.4
4Ra9mjsDoJs,Has Inflation Peaked? | Bloomberg Surveillance 08/11/2022,7636.511,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.607361963190184,2022-08-11T17:17:21Z,61526,195,0.052743926215093,0.43060952425003,0.7
4Uhjm7LbRVI,China Extends Support For Currency | Bloomberg: The China Show 3/26/2024,5112.14699999999,NA,Bloomberg The China Show,-0.309352517985612,2024-03-26T05:46:20Z,9249,56,0.130002215092584,0.621581539511681,0.2
4Ur8Uq2pQ68,Stocks Gaining | Bloomberg Surveillance 10/14/2024,8718.52799999967,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.409368635437882,2024-10-14T16:25:27Z,10368,90,0.0367464888231981,0.593629851937294,0.7
4WtCy42BfdE,Bloomberg Markets: The Close 01/02/2024,7612.996,NA,Bloomberg The Close (Full Shows),-0.558823529411765,2024-01-03T02:06:44Z,13757,112,0.0876830677133301,0.267705623060465,-0.2
4XQ5Xo9Yg98,"Tariff Fears Trump Mild PCE | Bloomberg Surveillance | February 28, 2025",18685.064,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.49238578680203,2025-02-28T17:59:57Z,2830,23,0.12911865069947,0.830039292573929,-0.3
4Zk_S1AcdbI,Global Stocks Rise as SNB Rate-Cuts Rate for Second Time in '24 | Markets Today 06/20,5700.53899999984,NA,The Opening Trade,-0.389830508474576,2024-06-20T11:52:38Z,2272,28,0.0261428830578693,0.253918543457985,0.4
4ZlzKdiP-Ko,Bloomberg Open Interest 02/10/2025,5067.491,NA,Bloomberg Open Interest,-0.15702479338843,2025-02-10T19:07:54Z,5872,54,0.116119824749621,0.363668829202652,0.5
4a2nhwxGamk,Tech Jumps on Apple Solid Outlook | Bloomberg Markets: The Close 5/02/2024,5207.923,NA,Bloomberg The Close (Full Shows),-0.214574898785425,2024-05-03T01:33:40Z,7760,80,0.127532764222744,-0.0254662334918976,0.4
4bcQ93ug8f0,Apple's China Sales Weakness Persists | Bloomberg: The China Show 11/1/2024,5050.75599999987,NA,Bloomberg The China Show,-0.218181818181818,2024-11-01T05:24:18Z,9388,125,0.0591274538865847,0.0292392522096634,-0.5
4cx3FwAAVmc,"S&P 500 Rally Sputters as Banks, Bitcoin Get Hit | Bloomberg: The Close 10/25/2024",5512.59599999985,NA,Bloomberg The Close (Full Shows),-0.235849056603774,2024-10-25T23:27:38Z,10668,117,0.0534366362788484,-0.0232493877410889,-0.4
4i5ADA_aarE,Setting Up for the Fed: Bloomberg Surveillance 9/20/2022,7439.925,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.607843137254902,2022-09-20T16:32:35Z,42240,183,0.0570851623123626,0.496792212128639,0.2
4iL09NQkuIQ,Bloomberg Surveillance 05/16/2024,17885.882,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.434412265758092,2024-05-16T16:29:53Z,19228,136,0.145167098479629,0.803228229284286,0.4
4j0ztQ-Jy_o,Bloomberg Surveillance 01/07/2025,8579.7339999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.425061425061425,2025-01-07T16:56:20Z,25266,144,0.0302995785800775,0.740098759531975,-0.4
4jPP5dPkw8Q,Economists Upgrade China Growth Forecast | Bloomberg: The China Show 5/29/2024,5075.454,NA,Bloomberg The China Show,-0.510948905109489,2024-05-29T05:28:11Z,6380,55,0.0880815105503858,0.0586306154727936,-0.4
4modO8aaR3o,Sam Altman Saga | Bloomberg Surveillance 11/21/2023,8786.95599999972,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.31,2023-11-21T17:45:58Z,42147,226,0.0394510533091162,0.824231527745724,0.4
4nvjdSKLrB8,China's $562-Billion Plan to Boost Property Sector | Bloomberg: The China Show 10/17/2024,5233.239,NA,Bloomberg The China Show,-0.240143369175627,2024-10-17T04:27:44Z,9788,113,0.110448895706102,-0.452854514122009,0.2
4nzgFXqaV1M,Jobs Report | Bloomberg Surveillance 11/04/2022,8339.13699999976,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.667506297229219,2022-11-04T18:28:16Z,74203,239,-0.00257189859045266,0.775229178369045,0.4
4rLkE0XF0no,"Fed Rate-Cut Size Debate | Bloomberg Surveillance | September 17, 2024",18522.67,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.329087048832272,2024-09-17T18:09:34Z,4088,25,0.191340749041763,0.683678805828094,0.7
4uEpgNuL_ps,China Tensions at Center of Biden's Trilateral Summit | Bloomberg: The China Show 4/10/2024,5152.537,NA,Bloomberg The China Show,-0.335640138408304,2024-04-10T05:34:55Z,6803,40,0.0994914114708325,0.0137649849057198,0.2
4uSAc3wxSok,S&P 500 Notches Biggest Rally Since Nov 2022 | Bloomberg: The Close 8/08/2024,5366.57599999985,NA,Bloomberg The Close (Full Shows),-0.467213114754098,2024-08-08T23:19:54Z,15978,164,0.05831338320869,0.114610753953457,0.5
4vGknlBY1_s,"Russia-Ukraine Tensions Heighten, DOJ's Google Chrome Crackdown | The Opening Trade 11/19",5710.58199999983,NA,The Opening Trade,-0.441666666666667,2024-11-19T15:02:40Z,3477,30,0.0458510120061275,0.696069724857807,0.2
4xan5YBZrDM,"Putin's Threat | Bloomberg Surveillance | November 19, 2024",18393.475,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.292079207920792,2024-11-19T18:02:51Z,2359,17,0.148898630571716,0.236102249473333,0.2
4yNhzj3aQV8,Selloff Special | Bloomberg: The Close 04/10/2025,6454.386,NA,Bloomberg The Close (Full Shows),-0.631168831168831,2025-04-10T23:18:16Z,29786,318,0.0856331484737562,0.087222009897232,-0.7
4zCI0qsRsb0,Rate Hike Fallout | Bloomberg Surveillance 05/04/23,8179.88099999971,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.591346153846154,2023-05-04T18:21:39Z,68027,193,0.0164311397464144,0.333325576037169,-0.7
50YZDG8DcRM,China Stocks Rise for First Weekly Gain in Three | Bloomberg: The China Show 11/29/2024,5093.423,NA,Bloomberg The China Show,-0.431654676258993,2024-11-29T04:58:37Z,9738,84,0.0947032610692551,0.245726853609085,0.2
51Tam3Ju9qI,Bloomberg Markets: The Close 01/23/2024,5147.052,NA,Bloomberg The Close (Full Shows),-0.291338582677165,2024-01-24T00:34:14Z,14366,94,0.100977984249136,0.51042366027832,0.2
53bCpmfO1zI,Asian Stocks Rise as Traders Watch Trump | Bloomberg: The Asia Trade 11/19/24,5152.976,NA,The Asia Trade,-0.474320241691843,2024-11-19T03:36:07Z,5921,81,0.0939037341300398,0.0620681643486023,0.2
56HOmEiO2OE,Stocks Post Best Day in Two Weeks; Tesla on Tap | Bloomberg: The Close 04/22/2025,5998.85700000002,NA,Bloomberg The Close (Full Shows),-0.363636363636364,2025-04-22T22:47:05Z,15124,142,0.0673483437009723,-0.0965270549058914,0.4
574NZfcW2cA,Bloomberg Surveillance 08/16/2024,8750.8469999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.483101391650099,2024-08-16T15:32:11Z,26660,155,0.0190128352693596,0.643140181899071,0.7
57f3ZcqqaQI,Zombie Fears Haunt Traders | Bloomberg Surveillance 02/07/2024,17463.397,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.53,2024-02-07T20:13:38Z,34162,225,0.108901346615978,0.201862741261721,0.3
58AZSM9PUz0,Times: HTS Head Says Syria Won't Be Used to Attack Israel | Horizons Middle East & Africa 12/17/2024,5155.443,NA,"Horizons Middle East, Africa",-0.473015873015873,2024-12-17T10:02:44Z,1338,16,0.0664838005799493,-0.00932905077934265,0.2
59SxS_U5dwQ,Tech Stock Selloff | Bloomberg Open Interest 01/27/2025,4873.08799999999,NA,Bloomberg Open Interest,-0.209125475285171,2025-01-27T19:53:13Z,4106,38,0.107356600308911,0.122130529955029,-0.7
5B7IvIRAAHI,Trump Tariffs: US Emerges as Biggest Loser in Markets | The Opening Trade 04/03,5633.83099999984,NA,The Opening Trade,-0.598173515981735,2025-04-03T11:33:06Z,16256,153,0.00298493042769304,0.281467027962208,-0.7
5D9eRhZqT_w,Trade War Escalates | Bloomberg Surveillance 04/10/2025,8537.63799999969,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.503512880562061,2025-04-10T15:58:50Z,12220,132,0.0217023068671727,0.495894949883223,-0.7
5D_b876GTa8,Inflection Point? | Bloomberg Surveillance 11/22/2022,7453.573,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.544247787610619,2022-11-22T17:52:20Z,40930,119,0.0613353522525691,0.745276644825935,-0.4
5Ecx7dusCs8,Stocks Fail to Recover From Fed-Fueled Selloff | Bloomberg: The Close 12/19/2024,5998.42399999984,NA,Bloomberg The Close (Full Shows),-0.276450511945392,2024-12-19T23:49:26Z,7629,97,0.0499877855082271,0.315031845122576,0.2
5FB0tt7obZE,Bloomberg Surveillance 09/26/2024,8783.63999999969,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.44758064516129,2024-09-26T15:57:11Z,17615,119,0.0330830608575658,0.609973594546318,0.2
5HWO63bCMek,"Euro Sinks After Macron's Shock Election Call, Gantz Quits Israel Government  | Markets Today 06/10",5686.79199999983,NA,The Opening Trade,-0.574712643678161,2024-06-10T12:08:58Z,42293,140,0.0152376261944958,0.677540704607964,0.2
5OI_SfQGc7c,"Cautious Bulls | Bloomberg Surveillance | July 2, 2024",19288.6119999999,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.348484848484849,2024-07-02T21:16:34Z,10908,40,0.164986858780986,0.768655732274055,0.2
5QInIRJopKw,Wall Street Braces for Jobs Jolt as Stocks Churn | Bloomberg: The Close 1/08/2024,5568.58199999983,NA,Bloomberg The Close (Full Shows),-0.265822784810127,2025-01-09T00:14:48Z,19570,139,0.0527390201214721,0.324470788240433,0.2
